45;arms_factory;3240.00;9.70;1614.00;0.11;0
45;arms_factory;3261.00;9.70;1598.00;2.78;0
45;arms_factory;3255.00;9.70;1592.00;4.34;0
45;arms_factory;3254.00;9.70;1603.00;2.17;0
45;arms_factory;3256.00;9.70;1587.00;4.84;0
45;arms_factory;3263.00;9.70;1594.00;0.12;0
45;industrial_complex;3273.00;9.70;1617.00;2.78;0
45;industrial_complex;3291.00;9.70;1609.00;0.62;0
45;industrial_complex;3277.00;9.70;1624.00;1.83;0
45;industrial_complex;3292.00;9.70;1614.00;4.85;0
45;industrial_complex;3290.00;9.70;1611.00;1.23;0
45;industrial_complex;3290.00;9.70;1605.00;5.35;0
45;supply_node;3245.00;9.90;1608.00;4.58;0
45;supply_node;3261.00;9.70;1615.00;1.24;0
45;supply_node;3281.00;9.70;1604.00;2.71;0
45;supply_node;3283.00;9.70;1619.00;0.47;0
45;supply_node;3250.00;9.70;1589.00;1.95;0
45;supply_node;3271.00;9.70;1620.00;4.89;0
45;supply_node;3261.00;9.70;1598.00;2.65;0
45;supply_node;3252.00;9.70;1579.00;4.12;0
45;naval_base;3261.00;9.70;1585.00;1.25;12654
45;naval_base;3278.00;9.70;1595.00;0.85;12654
45;naval_base;3288.00;9.70;1603.00;0.67;12654
45;bunker;3258.00;9.70;1589.00;0.79;0
45;bunker;3288.00;9.70;1615.00;4.91;0
45;bunker;3260.00;9.70;1615.00;1.29;0
45;bunker;3245.00;9.70;1600.00;5.42;0
45;bunker;3252.00;9.70;1599.00;5.52;0
45;bunker;3288.00;9.70;1605.00;3.36;0
45;bunker;3271.00;9.70;1621.00;6.03;0
45;bunker;3255.00;9.70;1580.00;2.41;0
45;coastal_bunker;3278.00;9.50;1594.00;0.85;0
45;coastal_bunker;3292.00;9.70;1604.00;1.57;0
45;coastal_bunker;3251.00;9.70;1575.00;1.25;0
45;dockyard;3253.00;9.50;1576.00;1.25;0
45;synthetic_refinery;3272.00;9.70;1596.00;4.48;0
45;fuel_silo;3259.00;9.70;1594.00;0.86;0
11;fuel_silo;3940.00;9.70;174.00;4.32;0
11;synthetic_refinery;3940.00;9.70;174.00;4.32;0
11;dockyard;3714.00;9.50;304.00;-1.65;0
11;coastal_bunker;3714.00;9.50;304.00;-1.65;0
11;coastal_bunker;3602.00;9.53;42.00;-0.98;0
11;coastal_bunker;3632.00;9.50;234.00;-1.19;0
11;coastal_bunker;3846.00;9.70;396.00;-2.68;0
11;coastal_bunker;3623.00;9.70;179.00;-2.36;0
11;coastal_bunker;3778.00;9.70;384.00;-2.36;0
11;coastal_bunker;3647.00;9.50;262.00;-3.00;0
11;coastal_bunker;3595.00;9.50;135.00;-2.11;0
11;coastal_bunker;3738.00;9.50;334.00;-3.29;0
11;coastal_bunker;3680.00;9.50;271.00;-2.16;0
11;coastal_bunker;3708.00;9.50;302.00;-2.57;0
11;coastal_bunker;3636.00;9.50;209.00;-1.25;0
11;coastal_bunker;3603.00;9.50;22.00;-0.38;0
11;coastal_bunker;3756.00;9.50;350.00;-2.21;0
11;coastal_bunker;3859.00;9.70;395.00;-3.34;0
11;coastal_bunker;3606.00;9.50;125.00;-0.79;0
11;coastal_bunker;3796.00;9.70;361.00;-4.59;0
11;coastal_bunker;3751.00;9.50;344.00;-2.36;0
11;coastal_bunker;3642.00;9.50;192.00;-2.55;0
11;coastal_bunker;3777.00;9.70;383.00;-3.14;0
11;coastal_bunker;3682.00;9.50;296.00;-2.03;0
11;coastal_bunker;3785.00;9.50;351.00;0.59;0
11;coastal_bunker;3703.00;9.70;299.00;-3.14;0
11;coastal_bunker;3666.00;9.70;274.00;-2.36;0
11;coastal_bunker;3647.00;9.50;266.00;-2.19;0
11;coastal_bunker;3679.00;9.70;266.00;-3.14;0
11;coastal_bunker;3617.00;9.50;11.00;-1.57;0
11;coastal_bunker;3609.00;9.70;106.00;-3.61;0
11;coastal_bunker;3615.00;9.70;156.00;-1.67;0
11;coastal_bunker;3642.00;9.50;200.00;-0.98;0
11;coastal_bunker;3639.00;9.70;188.00;-2.41;0
11;coastal_bunker;3620.00;9.50;171.00;-1.77;0
11;coastal_bunker;3613.00;9.50;154.00;-2.52;0
11;coastal_bunker;3589.00;9.70;121.00;-4.53;0
11;coastal_bunker;3611.00;9.50;108.00;-2.47;0
11;coastal_bunker;3571.00;9.53;61.00;-1.89;0
11;bunker;3940.00;9.70;174.00;4.32;0
11;bunker;3695.00;9.70;219.00;4.32;0
11;bunker;3743.00;11.23;261.00;4.32;0
11;bunker;3956.00;9.70;5.00;4.32;0
11;bunker;3961.00;9.70;127.00;4.32;0
11;bunker;4066.00;9.70;25.00;4.32;0
11;bunker;3699.00;12.32;34.00;4.32;0
11;bunker;3910.00;9.70;18.00;4.32;0
11;bunker;3963.00;9.70;34.00;4.32;0
11;bunker;3913.00;9.70;42.00;4.32;0
11;bunker;3720.00;13.75;272.00;4.32;0
11;bunker;3682.00;9.70;183.00;4.32;0
11;bunker;3885.00;9.70;123.00;4.32;0
11;bunker;3752.00;9.70;155.00;4.32;0
11;bunker;3783.00;10.05;190.00;4.32;0
11;bunker;3921.00;9.70;93.00;4.32;0
11;bunker;4048.00;9.70;86.00;4.32;0
11;bunker;3853.00;9.70;376.00;4.32;0
11;bunker;3607.00;9.70;91.00;4.32;0
11;bunker;3757.00;11.28;56.00;4.32;0
11;bunker;4012.00;9.70;90.00;4.32;0
11;bunker;3716.00;9.70;214.00;4.32;0
11;bunker;3979.00;9.70;95.00;4.32;0
11;bunker;3854.00;9.70;1.00;4.32;0
11;bunker;3748.00;10.70;197.00;4.32;0
11;bunker;4028.00;9.70;112.00;4.32;0
11;bunker;3647.00;13.48;68.00;4.32;0
11;bunker;3787.00;9.70;377.00;4.32;0
11;bunker;3639.00;9.70;216.00;4.32;0
11;bunker;4026.00;9.70;22.00;4.32;0
11;bunker;4022.00;9.70;164.00;4.32;0
11;bunker;3636.00;9.88;77.00;4.32;0
11;bunker;3790.00;12.55;86.00;4.32;0
11;bunker;3823.00;17.30;137.00;4.32;0
11;bunker;3671.00;9.70;241.00;4.32;0
11;bunker;3711.00;11.98;264.00;4.32;0
11;bunker;3781.00;16.43;23.00;4.32;0
11;bunker;3629.00;9.70;150.00;4.32;0
11;bunker;3790.00;17.68;153.00;4.32;0
11;bunker;3712.00;9.90;146.00;4.32;0
11;bunker;3965.00;9.70;132.00;4.32;0
11;bunker;3897.00;9.70;68.00;4.32;0
11;bunker;3705.00;9.70;116.00;4.32;0
11;bunker;3659.00;11.62;36.00;4.32;0
11;bunker;3723.00;13.65;297.00;4.32;0
11;bunker;3693.00;12.18;3.00;4.32;0
11;bunker;3849.00;11.10;73.00;4.32;0
11;bunker;3773.00;9.70;344.00;4.32;0
11;bunker;3617.00;9.70;112.00;4.32;0
11;bunker;3852.00;9.70;21.00;4.32;0
11;bunker;3606.00;9.70;52.00;4.32;0
11;bunker;3716.00;9.70;181.00;4.32;0
11;bunker;3731.00;9.70;322.00;4.32;0
11;bunker;3762.00;9.70;325.00;4.32;0
11;bunker;3997.00;9.70;26.00;4.32;0
11;bunker;3653.00;10.03;99.00;4.32;0
11;bunker;4064.00;9.70;60.00;4.32;0
11;bunker;4069.00;9.70;108.00;4.32;0
11;bunker;3644.00;9.70;19.00;4.32;0
11;bunker;3643.00;9.70;186.00;4.32;0
11;bunker;3708.00;13.28;34.00;4.32;0
11;bunker;3622.00;9.70;9.00;4.32;0
11;bunker;3841.00;13.12;135.00;4.32;0
11;bunker;4029.00;9.70;34.00;4.32;0
11;bunker;3680.00;9.70;237.00;4.32;0
11;bunker;3866.00;9.70;9.00;4.32;0
11;bunker;3823.00;17.65;155.00;4.32;0
11;bunker;3693.00;9.70;246.00;4.32;0
11;bunker;3687.00;9.70;276.00;4.32;0
11;bunker;3832.00;18.65;80.00;4.32;0
11;bunker;3881.00;9.70;27.00;4.32;0
11;bunker;3821.00;14.05;115.00;4.32;0
11;bunker;3603.00;9.70;67.00;4.32;0
11;bunker;3868.00;9.70;38.00;4.32;0
11;bunker;3713.00;9.70;203.00;4.32;0
11;bunker;3727.00;11.15;51.00;4.32;0
11;bunker;3784.00;11.05;125.00;4.32;0
11;bunker;3884.00;9.70;135.00;4.32;0
11;bunker;3797.00;12.07;126.00;4.32;0
11;bunker;3693.00;14.60;13.00;4.32;0
11;bunker;3816.00;12.68;11.00;4.32;0
11;bunker;3683.00;9.70;141.00;4.32;0
11;bunker;3732.00;10.23;93.00;4.32;0
11;bunker;3676.00;9.70;154.00;4.32;0
11;bunker;3720.00;18.68;285.00;4.32;0
11;bunker;3759.00;12.93;188.00;4.32;0
11;bunker;3830.00;15.62;98.00;4.32;0
11;bunker;3734.00;9.70;231.00;4.32;0
11;bunker;4021.00;9.70;102.00;4.32;0
11;bunker;3622.00;9.70;164.00;4.32;0
11;bunker;3743.00;9.70;171.00;4.32;0
11;bunker;3845.00;17.68;111.00;4.32;0
11;bunker;3758.00;9.70;85.00;4.32;0
11;bunker;3745.00;9.70;237.00;4.32;0
11;bunker;3753.00;12.45;292.00;4.32;0
11;bunker;3925.00;9.70;140.00;4.32;0
11;bunker;3653.00;9.70;152.00;4.32;0
11;bunker;3611.00;9.70;64.00;4.32;0
11;bunker;3803.00;16.25;1.00;4.32;0
11;bunker;3919.00;9.70;2.00;4.32;0
11;bunker;3746.00;9.70;94.00;4.32;0
11;bunker;3805.00;9.90;172.00;4.32;0
11;bunker;3691.00;9.70;296.00;4.32;0
11;bunker;3638.00;9.70;242.00;4.32;0
11;bunker;3606.00;9.70;139.00;4.32;0
11;bunker;3653.00;14.68;60.00;4.32;0
11;bunker;3778.00;10.55;90.00;4.32;0
11;bunker;3668.00;9.70;184.00;4.32;0
11;bunker;3641.00;9.70;254.00;4.32;0
11;bunker;3628.00;9.70;172.00;4.32;0
11;bunker;3776.00;9.70;133.00;4.32;0
11;bunker;3831.00;9.93;24.00;4.32;0
11;bunker;3667.00;9.70;134.00;4.32;0
11;bunker;3770.00;14.12;30.00;4.32;0
11;bunker;3696.00;9.70;244.00;4.32;0
11;bunker;3647.00;9.70;11.00;4.32;0
11;bunker;3707.00;15.28;53.00;4.32;0
11;bunker;3760.00;9.70;101.00;4.32;0
11;bunker;3688.00;9.70;167.00;4.32;0
11;bunker;3748.00;9.70;11.00;4.32;0
11;bunker;3746.00;9.73;128.00;4.32;0
11;bunker;3721.00;9.70;197.00;4.32;0
11;bunker;3673.00;14.90;79.00;4.32;0
11;bunker;3673.00;11.50;1.00;4.32;0
11;bunker;3730.00;9.70;253.00;4.32;0
11;bunker;3737.00;9.75;107.00;4.32;0
11;bunker;3750.00;9.70;111.00;4.32;0
11;bunker;3784.00;16.73;166.00;4.32;0
11;bunker;3633.00;10.15;61.00;4.32;0
11;bunker;3794.00;9.70;366.00;4.32;0
11;bunker;3607.00;9.70;125.00;4.32;0
11;bunker;3718.00;10.07;108.00;4.32;0
11;bunker;3804.00;17.25;75.00;4.32;0
11;bunker;3826.00;17.58;66.00;4.32;0
11;bunker;3724.00;11.25;72.00;4.32;0
11;bunker;3602.00;9.70;80.00;4.32;0
11;bunker;3940.00;9.70;143.00;4.32;0
11;bunker;4058.00;9.70;138.00;4.32;0
11;bunker;4080.00;9.70;78.00;4.32;0
11;bunker;3780.00;14.23;169.00;4.32;0
11;bunker;3761.00;12.03;172.00;4.32;0
11;bunker;3710.00;9.70;186.00;4.32;0
11;bunker;3708.00;14.43;23.00;4.32;0
11;bunker;3653.00;9.70;219.00;4.32;0
11;bunker;4056.00;9.70;183.00;4.32;0
11;bunker;3833.00;19.98;127.00;4.32;0
11;bunker;3882.00;9.70;75.00;4.32;0
11;bunker;3772.00;16.20;13.00;4.32;0
11;bunker;3793.00;12.25;177.00;4.32;0
11;bunker;3740.00;9.70;91.00;4.32;0
11;bunker;3845.00;10.90;63.00;4.32;0
11;bunker;4040.00;9.70;85.00;4.32;0
11;bunker;3743.00;9.70;142.00;4.32;0
11;bunker;3744.00;9.85;27.00;4.32;0
11;bunker;3784.00;17.38;34.00;4.32;0
11;bunker;3653.00;9.70;123.00;4.32;0
11;bunker;3880.00;9.70;57.00;4.32;0
11;bunker;4053.00;9.70;31.00;4.32;0
11;bunker;3756.00;10.90;4.00;4.32;0
11;bunker;3764.00;11.57;67.00;4.32;0
11;bunker;3987.00;9.70;15.00;4.32;0
11;bunker;3629.00;9.70;26.00;4.32;0
11;bunker;3668.00;11.15;18.00;4.32;0
11;bunker;3866.00;9.70;53.00;4.32;0
11;bunker;3605.00;9.70;26.00;4.32;0
11;bunker;3790.00;18.00;10.00;4.32;0
11;bunker;4063.00;9.70;177.00;4.32;0
11;bunker;3644.00;9.70;155.00;4.32;0
11;bunker;3720.00;11.78;86.00;4.32;0
11;bunker;4035.00;9.70;13.00;4.32;0
11;bunker;3860.00;10.78;108.00;4.32;0
11;bunker;3792.00;17.15;41.00;4.32;0
11;bunker;3630.00;9.73;109.00;4.32;0
11;bunker;3773.00;12.20;46.00;4.32;0
11;bunker;3718.00;9.70;228.00;4.32;0
11;bunker;3777.00;10.75;121.00;4.32;0
11;bunker;3901.00;9.70;161.00;4.32;0
11;bunker;3865.00;9.70;85.00;4.32;0
11;bunker;3649.00;9.70;197.00;4.32;0
11;bunker;3638.00;9.70;123.00;4.32;0
11;bunker;3799.00;16.38;58.00;4.32;0
11;bunker;3682.00;11.03;36.00;4.32;0
11;bunker;3721.00;18.77;4.00;4.32;0
11;bunker;3805.00;13.88;108.00;4.32;0
11;bunker;3684.00;9.70;115.00;4.32;0
11;bunker;3907.00;9.70;112.00;4.32;0
11;bunker;3725.00;12.55;149.00;4.32;0
11;bunker;3833.00;13.20;54.00;4.32;0
11;bunker;3861.00;9.70;384.00;4.32;0
11;bunker;3773.00;9.70;371.00;4.32;0
11;bunker;3777.00;9.70;348.00;4.32;0
11;bunker;3750.00;9.70;319.00;4.32;0
11;bunker;3751.00;9.70;307.00;4.32;0
11;bunker;3735.00;10.38;292.00;4.32;0
11;bunker;3702.00;9.73;294.00;4.32;0
11;bunker;3737.00;9.70;272.00;4.32;0
11;bunker;3692.00;9.73;271.00;4.32;0
11;bunker;3734.00;9.70;273.00;4.32;0
11;bunker;3662.00;9.70;268.00;4.32;0
11;bunker;3659.00;9.70;269.00;4.32;0
11;bunker;3680.00;9.70;262.00;4.32;0
11;bunker;3699.00;9.70;258.00;4.32;0
11;bunker;3750.00;13.35;255.00;4.32;0
11;bunker;3711.00;10.73;252.00;4.32;0
11;bunker;3671.00;9.70;254.00;4.32;0
11;bunker;3651.00;9.70;255.00;4.32;0
11;bunker;3732.00;9.70;249.00;4.32;0
11;bunker;3729.00;9.70;242.00;4.32;0
11;bunker;3660.00;9.70;234.00;4.32;0
11;bunker;3729.00;9.70;239.00;4.32;0
11;bunker;3700.00;9.70;235.00;4.32;0
11;bunker;3648.00;9.70;232.00;4.32;0
11;bunker;3746.00;10.28;223.00;4.32;0
11;bunker;3736.00;9.70;215.00;4.32;0
11;bunker;3774.00;9.70;213.00;4.32;0
11;bunker;3672.00;9.70;220.00;4.32;0
11;bunker;3762.00;11.18;211.00;4.32;0
11;bunker;3676.00;9.70;204.00;4.32;0
11;bunker;3698.00;9.70;204.00;4.32;0
11;bunker;3772.00;10.03;198.00;4.32;0
11;bunker;3648.00;9.70;197.00;4.32;0
11;bunker;3801.00;9.70;196.00;4.32;0
11;bunker;3705.00;9.70;195.00;4.32;0
11;bunker;3688.00;9.70;190.00;4.32;0
11;bunker;3733.00;9.70;190.00;4.32;0
11;bunker;3801.00;9.70;188.00;4.32;0
11;bunker;3740.00;9.70;190.00;4.32;0
11;bunker;3777.00;12.70;180.00;4.32;0
11;bunker;3647.00;9.70;181.00;4.32;0
11;bunker;3671.00;9.70;185.00;4.32;0
11;bunker;3685.00;9.70;180.00;4.32;0
11;bunker;3727.00;9.73;181.00;4.32;0
11;bunker;3758.00;13.40;181.00;4.32;0
11;bunker;3653.00;9.70;174.00;4.32;0
11;bunker;3699.00;9.70;178.00;4.32;0
11;bunker;3909.00;9.70;171.00;4.32;0
11;bunker;3799.00;10.68;167.00;4.32;0
11;bunker;3678.00;9.70;174.00;4.32;0
11;bunker;3630.00;9.70;162.00;4.32;0
11;bunker;3712.00;9.80;159.00;4.32;0
11;bunker;3727.00;10.75;168.00;4.32;0
11;bunker;3703.00;9.70;165.00;4.32;0
11;bunker;3962.00;9.70;152.00;4.32;0
11;bunker;3751.00;9.70;151.00;4.32;0
11;bunker;3876.00;9.70;156.00;4.32;0
11;bunker;3897.00;9.70;151.00;4.32;0
11;bunker;3661.00;9.70;161.00;4.32;0
11;bunker;3780.00;12.07;151.00;4.32;0
11;bunker;3692.00;9.70;146.00;4.32;0
11;bunker;3617.00;9.70;150.00;4.32;0
11;bunker;3760.00;9.70;142.00;4.32;0
11;bunker;3647.00;9.70;147.00;4.32;0
11;bunker;3675.00;9.70;143.00;4.32;0
11;bunker;3723.00;12.20;142.00;4.32;0
11;bunker;3629.00;9.70;135.00;4.32;0
11;bunker;3656.00;9.70;137.00;4.32;0
11;bunker;3697.00;9.70;144.00;4.32;0
11;bunker;3711.00;9.70;130.00;4.32;0
11;bunker;3794.00;14.07;137.00;4.32;0
11;bunker;3854.00;11.43;133.00;4.32;0
11;bunker;3628.00;9.70;122.00;4.32;0
11;bunker;3758.00;9.70;131.00;4.32;0
11;bunker;3696.00;9.70;130.00;4.32;0
11;bunker;3817.00;18.93;131.00;4.32;0
11;bunker;3622.00;9.70;128.00;4.32;0
11;bunker;3720.00;10.80;128.00;4.32;0
11;bunker;3809.00;13.65;120.00;4.32;0
11;bunker;3916.00;9.70;134.00;4.32;0
11;bunker;3840.00;16.62;127.00;4.32;0
11;bunker;4067.00;9.70;109.00;4.32;0
11;bunker;3687.00;9.70;121.00;4.32;0
11;bunker;3755.00;9.70;123.00;4.32;0
11;bunker;3860.00;10.43;115.00;4.32;0
11;bunker;3663.00;9.93;115.00;4.32;0
11;bunker;3667.00;10.68;112.00;4.32;0
11;bunker;3774.00;9.73;110.00;4.32;0
11;bunker;3827.00;14.98;113.00;4.32;0
11;bunker;3655.00;9.70;114.00;4.32;0
11;bunker;3732.00;10.12;107.00;4.32;0
